Group,Component,Layer,mean_Logit,std_Logit,sem_Logit,count_Logit,mean_Posteriors,std_Posteriors,sem_Posteriors,count_Posteriors
Control (Single Error),head 3,3,0.5009949643014524,0.011113444939452944,0.002970193096443542,14,0.538830106855004,0.15233993538272045,0.04071456032324435,14
Control (Single Error),head 3,4,0.49872625826199163,0.012476679413077636,0.0033345328348823072,14,0.5430153735161423,0.12196370678318737,0.032596171743117436,14
Control (Single Error),head 3,5,0.49721400255743253,0.011367107100101229,0.0030379871605245917,14,0.5564735954998324,0.13236898415386517,0.035377099095648026,14
Control (Single Error),head 3,6,0.49989433341791856,0.014202470431385353,0.003795769885716535,14,0.5569507610663124,0.131958702549678,0.035267446724579155,14
Control (Single Error),head 3,7,0.4992250275863136,0.010939620232141819,0.002923736489292507,14,0.5779972572550535,0.15456187288933243,0.04130839810071327,14
Control (Single Error),head 3,8,0.49799302509746235,0.007862076154881421,0.002101228237163667,14,0.5565846908969185,0.11751961049354182,0.03140843704956837,14
Control (Single Error),head 3,9,0.49956014632561113,0.009182741844007988,0.002454190989390761,14,0.5705910080066394,0.13245324948576673,0.0353996199529022,14
Control (Single Error),head 3,10,0.4995293568583802,0.009558564972629363,0.0025546339454855225,14,0.5408435873561112,0.10880760897791758,0.02908005670495971,14
Control (Single Error),head 3,11,0.4974556233627923,0.007016052808438398,0.001875118986906399,14,0.539282299743898,0.09053123116905841,0.024195489274103338,14
Control (Single Error),head 3,12,0.49587131304567833,0.0073182913221717695,0.0019558956274405453,14,0.5434905293859164,0.0945582513854427,0.025271755698340642,14
Control (Single Error),head 3,13,0.49787047761906356,0.006467058035151703,0.0017283939619943674,14,0.5292630293453978,0.09457858814493635,0.025277190925939386,14
Control (Single Error),head 3,14,0.49941163531935995,0.006434690436249218,0.0017197433573139659,14,0.5148180847378458,0.0786625012632538,0.021023437779554864,14
Control (Single Error),head 3,15,0.5009234457124757,0.007930499472307397,0.0021195151379547012,14,0.5027922674249043,0.0698145972243352,0.01865873595779152,14
Control (Single Error),head 3,16,0.4975658476226075,0.006124240214707925,0.0016367720455528524,14,0.5002695218778452,0.07722349664893918,0.020638847619215427,14
Control (Single Error),head 3,17,0.5000482088280903,0.0008225134503419083,0.0002198259662280516,14,0.5010670082391171,0.010483438625531112,0.002801816826572124,14
Control (Single Error),head 4,0,0.503465806739814,0.014652894908056591,0.003916150890739444,14,0.5218147728721007,0.11863659539073251,0.03170696382038897,14
Control (Single Error),head 4,1,0.5017671386715882,0.013381693619157198,0.0035764080555475176,14,0.5153263589088349,0.10482782897440011,0.0280164157586814,14
Control (Single Error),head 4,2,0.502169793276016,0.013639066725312234,0.0036451939115333706,14,0.5382658358218652,0.1048454789668934,0.0280211329175949,14
Control (Single Error),head 4,3,0.5017640140532021,0.012170018639556806,0.0032525742957053056,14,0.5471741856905247,0.1125657197922223,0.0300844540684353,14
Control (Single Error),head 4,4,0.4995444115060301,0.008696877460171455,0.0023243382707655944,14,0.5443650833755008,0.12082839236504447,0.032292746201763485,14
Control (Single Error),head 4,5,0.4995189967134996,0.012443885905439458,0.003325768401304263,14,0.5564075984537166,0.12583445691757075,0.03363067323116543,14
Control (Single Error),head 4,6,0.49889190569241965,0.011274657154503903,0.0030132788732495142,14,0.5576226384675708,0.1316587227268138,0.03518727374457179,14
Control (Single Error),head 4,7,0.49865753834851695,0.009286610538990868,0.0024819510658077083,14,0.5674057946877173,0.14430971432304224,0.038568393470003445,14
Control (Single Error),head 4,8,0.49795853168927623,0.008576573434848911,0.002292185667550827,14,0.5696548482654177,0.14072909843750095,0.03761143362162232,14
Control (Single Error),head 4,9,0.5005819748162049,0.01277027041370594,0.003412998330324539,14,0.5516344484717924,0.10501605309469089,0.028066720770828182,14
